default,contact,duration,campaign,pdays,previous,poutcome,y
0,1,134,2,999,0,3,0
0,1,171,1,999,1,0,0
0,1,256,1,12,1,1,0
0,2,26,1,999,1,0,0
0,1,74,2,999,0,3,0
2,1,285,5,999,0,3,1
2,1,109,5,999,0,3,0
0,1,239,1,999,0,3,0
0,1,109,11,999,0,3,0
2,1,730,5,999,0,3,1
2,1,19,6,999,0,3,0
2,1,10,5,999,1,0,0
0,1,178,2,999,0,3,0
0,1,7,6,999,0,3,0
0,2,71,5,999,1,0,0
0,1,16,9,999,1,0,0
0,2,45,2,999,0,3,0
0,1,22,6,999,0,3,0
0,1,536,2,999,0,3,1
0,1,792,2,999,1,0,1
0,1,178,1,999,0,3,0
0,1,41,1,999,0,3,0
0,1,142,1,999,0,3,0
0,1,45,1,999,0,3,0
2,1,10,5,999,0,3,0
0,1,333,1,999,1,0,0
0,1,166,2,999,0,3,0
0,1,100,1,999,0,3,0
0,1,423,1,999,0,3,0
0,1,358,1,999,1,0,0
0,1,576,4,999,1,0,1
0,1,84,1,999,0,3,0
0,1,66,1,999,0,3,0
0,1,79,2,999,1,0,0
0,1,669,1,999,1,0,1
0,1,456,1,999,0,3,0
0,1,676,3,999,0,3,0
2,1,87,1,999,1,0,0
0,1,472,6,999,1,0,0
0,1,78,1,999,1,0,0
0,2,354,2,999,0,3,0
0,1,117,1,999,0,3,0
0,1,265,7,999,0,3,0
0,1,693,5,999,1,0,1
0,1,251,1,999,0,3,0
0,1,98,1,999,1,0,0
0,1,13,11,999,0,3,0
0,1,14,5,999,0,3,0
0,1,268,1,999,0,3,0
0,1,144,2,999,0,3,0
0,1,166,1,999,0,3,0
0,1,138,4,999,1,0,0
0,1,1015,1,999,0,3,1
0,1,192,1,999,1,0,0
0,1,663,1,999,0,3,1
0,1,210,2,999,0,3,0
2,1,119,1,999,0,3,0
0,1,133,1,999,0,3,0
2,1,18,8,999,0,3,0
2,1,8,4,999,0,3,0
0,1,261,1,999,0,3,0
0,1,81,2,999,1,0,0
0,1,65,2,999,0,3,0
0,1,437,3,999,0,3,1
2,1,102,1,999,1,0,0
0,1,217,6,999,1,0,0
0,1,63,3,999,1,0,0
0,1,562,2,999,0,3,1
0,1,74,2,999,0,3,0
0,1,189,3,999,0,3,0
0,1,212,4,999,0,3,0
2,1,500,2,999,1,0,0
2,1,172,2,999,1,0,0
0,1,20,6,999,0,3,0
0,1,327,3,999,1,0,0
0,1,16,7,999,0,3,0
0,1,894,2,999,1,0,0
0,1,152,1,999,1,0,0
0,1,116,1,999,0,3,0
0,1,133,1,999,0,3,0
2,1,585,1,999,0,3,1
0,1,95,1,999,0,3,0
0,1,56,1,999,0,3,0
0,1,564,3,999,0,3,0
0,1,188,1,999,1,0,0
0,1,48,7,999,0,3,0
2,1,79,4,999,0,3,0
0,1,342,2,999,0,3,0
0,1,6,4,999,0,3,0
0,1,170,2,999,0,3,0
0,1,119,4,999,1,0,0
0,1,80,4,999,0,3,0
0,1,659,1,999,0,3,1
0,1,532,3,999,0,3,1
0,2,15,11,999,0,3,0
0,1,265,1,999,0,3,0
2,1,54,5,999,0,3,0
0,1,837,1,999,0,3,1
0,1,67,4,999,1,0,0
0,1,77,4,999,0,3,0
0,1,358,7,999,0,3,0
0,1,303,2,999,1,0,0
0,1,47,3,999,0,3,0
0,1,228,2,999,0,3,0
0,1,832,1,999,1,0,1
0,1,169,1,999,1,0,0
0,1,394,10,999,0,3,0
2,1,31,1,999,1,0,0
0,1,1380,1,999,0,3,0
0,1,36,2,999,0,3,0
0,1,201,3,10,1,1,0
2,1,679,1,999,1,0,1
0,1,199,2,999,0,3,0
0,1,58,3,999,0,3,0
2,1,495,1,999,0,3,0
0,1,141,1,999,1,0,0
0,1,139,2,999,0,3,0
0,1,82,2,999,1,0,0
0,1,317,1,999,0,3,1
2,1,830,1,999,1,0,1
2,1,611,5,999,0,3,1
0,1,86,2,999,1,0,0
2,1,186,2,999,0,3,0
0,1,42,4,999,0,3,0
2,1,956,1,999,0,3,1
0,1,229,2,999,0,3,0
0,1,175,1,999,0,3,0
0,1,757,1,999,1,0,0
0,1,521,2,999,0,3,0
0,1,264,1,999,1,0,0
2,1,99,1,999,1,0,0
2,1,83,1,999,1,0,0
2,2,87,4,999,0,3,0
0,1,401,1,999,0,3,0
2,1,301,1,999,0,3,0
0,1,13,2,999,0,3,0
2,1,184,4,999,0,3,0
0,1,200,5,999,0,3,0
0,1,42,2,999,1,0,0
0,1,167,2,999,1,0,0
0,1,58,3,999,0,3,0
0,1,11,7,999,0,3,0
0,1,167,4,999,0,3,0
0,1,237,2,999,0,3,0
0,1,173,4,999,0,3,0
2,1,98,2,999,1,0,0
0,1,165,3,999,0,3,0
0,1,858,3,999,0,3,1
0,1,114,2,999,0,3,0
2,1,173,2,999,0,3,0
0,1,406,4,999,1,0,0
2,1,1012,3,999,0,3,1
0,1,13,11,999,0,3,0
0,1,73,2,999,0,3,0
0,1,160,2,999,0,3,0
0,1,372,2,12,1,1,0
0,1,206,5,999,0,3,0
0,1,137,2,999,1,0,0
0,1,611,2,999,0,3,1
0,1,13,9,999,1,0,0
2,1,219,6,999,0,3,0
0,1,320,3,999,1,0,0
0,1,223,2,999,1,0,0
0,1,57,2,999,1,0,0
2,1,739,2,999,1,0,0
0,1,109,2,12,1,1,0
0,1,264,2,999,0,3,0
0,1,221,4,999,0,3,0
0,1,61,2,999,0,3,0
2,1,124,3,999,0,3,0
2,1,885,3,999,0,3,1
0,1,1111,5,999,0,3,1
0,1,117,4,999,0,3,0
0,1,44,2,999,0,3,0
0,1,187,11,999,0,3,0
0,1,50,5,999,0,3,0
0,1,76,2,999,0,3,0
0,1,10,2,999,0,3,0
2,1,270,3,999,0,3,0
0,1,135,3,999,1,0,0
0,2,31,9,999,0,3,0
0,1,296,2,999,0,3,0
0,1,239,2,999,0,3,0
0,2,22,7,999,1,0,0
0,1,1357,4,999,1,0,1
0,1,212,2,999,1,0,0
0,1,150,3,999,0,3,0
0,1,582,2,999,0,3,0
0,1,709,5,999,0,3,1
0,1,199,2,999,1,0,0
0,1,102,3,999,1,0,0
0,1,140,9,999,1,0,0
0,1,15,3,999,0,3,0
0,1,61,3,999,0,3,0
0,1,20,6,999,0,3,0
0,1,152,5,999,0,3,0
0,1,245,9,999,1,0,0
0,1,406,4,999,0,3,1
0,1,23,8,999,0,3,0
2,1,297,3,999,0,3,0
0,1,197,3,999,1,0,0
0,1,63,8,999,0,3,0
0,1,103,5,999,0,3,0
2,1,11,8,999,0,3,0
0,1,427,2,999,0,3,0
0,1,80,3,999,0,3,0
0,1,232,2,999,0,3,0
0,1,255,2,999,0,3,0
0,1,8,2,999,1,0,0
0,1,284,15,999,0,3,0
0,1,550,2,999,1,0,0
0,1,536,2,999,0,3,0
0,1,193,2,999,0,3,0
0,1,124,2,999,1,0,0
0,1,12,10,999,1,0,0
0,1,134,5,999,0,3,0
0,1,10,7,999,0,3,0
0,1,17,8,999,0,3,0
0,1,895,5,999,1,0,0
0,1,212,3,999,0,3,0
0,1,43,8,999,1,0,0
0,1,364,2,999,0,3,0
0,1,14,3,999,0,3,0
0,1,122,8,999,0,3,0
2,2,134,9,999,0,3,0
0,1,21,2,999,0,3,0
0,1,144,5,999,0,3,0
0,2,16,3,999,0,3,0
0,1,13,8,999,0,3,0
2,1,781,4,999,2,0,0
0,1,128,3,999,0,3,0
0,1,67,2,999,0,3,0
0,1,266,3,999,0,3,0
0,1,411,6,999,1,0,0
0,1,391,2,999,0,3,0
0,2,195,4,999,0,3,0
0,2,74,5,999,0,3,0
2,1,232,2,999,0,3,0
0,1,340,2,999,1,0,0
0,2,350,8,999,1,0,0
0,1,309,3,999,0,3,0
0,1,12,5,999,0,3,0
0,1,136,3,999,1,0,0
2,1,259,3,999,0,3,0
0,1,223,5,999,0,3,0
0,1,215,2,999,0,3,0
0,1,156,4,999,0,3,0
0,1,233,4,999,0,3,0
0,1,59,3,999,0,3,0
2,1,104,10,999,0,3,0
0,2,49,3,999,0,3,0
0,1,167,3,999,0,3,0
0,1,113,6,999,0,3,0
0,1,1002,4,999,0,3,1
0,1,48,2,999,0,3,0
0,1,54,2,999,0,3,0
0,1,306,3,999,1,0,0
0,1,61,4,999,0,3,0
0,1,20,5,999,0,3,0
0,1,16,5,999,1,0,0
0,1,880,4,999,0,3,1
0,1,69,3,999,1,0,0
0,1,218,4,999,0,3,0
0,1,18,6,999,0,3,0
0,1,47,2,999,0,3,0
0,1,333,2,999,1,0,0
0,1,102,2,999,1,0,0
0,1,64,3,999,1,0,0
0,1,101,4,999,1,0,0
0,1,800,5,999,0,3,0
0,1,131,3,999,0,3,0
0,1,476,3,999,0,3,0
0,2,65,5,999,0,3,0
0,1,262,2,999,1,0,0
0,1,934,2,999,1,0,1
0,2,75,10,999,2,0,0
0,1,51,4,999,0,3,0
0,1,208,3,999,0,3,0
0,1,53,3,999,0,3,0
0,1,162,2,999,1,0,0
0,1,34,11,999,0,3,0
0,1,73,3,999,0,3,0
0,1,22,8,999,1,0,0
0,1,172,2,9,2,0,0
0,2,258,3,999,0,3,0
0,1,71,3,999,1,0,0
0,1,11,8,999,0,3,0
0,1,93,3,999,0,3,0
0,1,92,4,999,1,0,0
0,1,655,3,999,1,0,1
0,1,138,2,999,1,0,0
2,1,432,3,999,0,3,0
0,1,200,3,999,1,0,0
0,1,69,3,999,1,0,0
0,1,204,3,999,0,3,0
2,1,25,5,999,1,0,0
0,1,28,8,999,0,3,0
0,1,68,4,999,1,0,0
0,1,109,3,999,0,3,0
0,1,1223,3,999,1,0,0
0,1,136,3,999,1,0,0
0,1,101,2,999,0,3,0
0,1,126,2,999,1,0,0
0,2,137,7,999,1,0,0
0,2,155,6,999,0,3,0
0,1,509,3,999,0,3,0
0,1,143,2,999,1,0,0
0,1,641,6,999,0,3,0
2,1,415,4,999,1,0,1
0,1,104,2,999,0,3,0
0,1,211,6,999,1,0,0
0,1,131,3,999,0,3,0
2,1,22,5,999,0,3,0
0,1,15,9,999,0,3,0
0,1,1871,4,999,0,3,1
0,1,69,2,999,2,0,0
0,1,63,4,999,0,3,0
0,1,1068,3,999,0,3,1
2,1,315,3,999,1,0,0
0,1,58,3,999,0,3,0
0,1,22,8,999,1,0,0
0,1,1326,6,999,1,0,0
2,1,149,7,999,0,3,0
0,1,34,10,999,0,3,0
0,1,204,3,999,1,0,0
0,1,44,9,999,0,3,0
0,1,376,2,999,0,3,0
2,1,31,5,999,1,0,0
0,1,133,2,999,0,3,0
0,1,439,4,999,0,3,0
0,1,157,2,999,1,0,0
0,1,38,7,999,1,0,0
0,2,462,4,999,0,3,1
0,2,73,4,999,0,3,0
0,1,104,3,999,0,3,0
0,1,504,2,999,0,3,0
0,1,121,3,999,0,3,0
0,1,49,2,999,0,3,0
0,1,258,2,999,0,3,0
0,1,163,5,999,1,0,0
0,2,12,6,999,0,3,0
0,1,126,2,999,1,0,0
0,2,166,4,999,0,3,0
0,1,11,7,999,1,0,0
2,1,59,4,999,0,3,0
0,1,1313,7,999,1,0,1
0,1,623,8,999,0,3,1
0,1,157,3,999,0,3,0
0,1,1598,4,999,1,0,1
2,1,385,3,999,0,3,0
0,1,57,11,999,0,3,0
0,1,543,3,999,1,0,0
0,1,692,3,999,0,3,1
2,1,102,5,999,0,3,0
0,1,20,6,999,0,3,0
0,1,59,2,999,0,3,0
0,2,33,5,999,0,3,0
0,1,126,2,999,1,0,0
0,1,87,5,999,0,3,0
0,2,15,7,999,0,3,0
0,1,45,4,999,0,3,0
0,1,722,4,999,0,3,1
2,1,9,4,999,0,3,0
0,1,17,5,999,1,0,0
0,1,7,6,999,0,3,0
0,1,16,10,999,0,3,0
0,1,201,5,999,0,3,0
2,1,113,2,999,1,0,0
0,1,8,5,999,0,3,0
2,1,8,7,999,0,3,0
0,1,536,2,999,1,0,1
0,1,58,6,999,0,3,0
0,1,28,6,999,0,3,0
0,1,11,10,999,0,3,0
0,1,9,5,999,0,3,0
2,1,899,3,999,0,3,1
0,1,17,8,999,1,0,0
0,1,473,3,999,0,3,1
2,1,11,14,999,0,3,0
0,1,114,4,999,0,3,0
0,1,106,5,999,0,3,0
0,1,159,3,999,0,3,0
2,1,17,6,999,0,3,0
0,1,359,5,999,0,3,0
0,1,17,7,999,1,0,0
0,1,11,8,999,0,3,0
2,1,70,3,999,0,3,0
0,2,193,4,999,0,3,0
0,1,116,4,999,0,3,0
0,1,157,5,999,0,3,0
2,1,284,2,999,1,0,0
0,2,73,6,999,0,3,0
0,1,18,5,999,1,0,0
0,2,26,5,12,1,1,0
0,1,222,6,999,0,3,0
0,1,126,2,999,0,3,0
0,1,97,2,999,1,0,0
0,1,144,3,999,0,3,0
2,1,98,2,999,1,0,0
0,1,59,2,999,0,3,0
0,1,19,5,999,0,3,0
0,1,44,8,999,0,3,0
0,1,22,6,999,1,0,0
0,1,44,4,999,0,3,0
0,1,16,6,999,0,3,0
0,1,7,7,999,1,0,0
0,2,21,7,999,0,3,0
0,1,15,9,999,0,3,0
0,1,30,7,999,0,3,0
0,1,13,8,999,0,3,0
0,1,8,7,999,0,3,0
2,1,201,2,999,0,3,0
0,1,259,2,999,0,3,0
0,1,90,1,999,0,3,0
0,2,51,1,999,0,3,0
2,1,264,1,10,1,1,0
0,1,35,6,999,0,3,0
0,1,10,4,999,0,3,0
0,1,380,1,999,0,3,0
0,1,33,2,999,0,3,0
0,1,30,5,999,0,3,0
0,1,557,1,999,0,3,0
2,1,108,1,999,0,3,0
0,1,173,1,999,0,3,0
0,2,87,6,999,1,0,0
2,1,47,4,999,0,3,0
0,1,97,1,999,1,0,0
0,1,333,1,999,0,3,0
0,1,55,1,999,0,3,0
2,1,29,6,999,1,0,0
0,1,213,1,999,1,0,0
0,1,192,1,999,1,0,0
0,1,57,1,9,2,0,0
0,1,16,1,999,0,3,0
0,1,442,1,999,1,0,1
0,1,245,1,999,0,3,0
0,1,115,1,999,0,3,0
0,1,410,1,999,0,3,0
0,1,158,1,999,1,0,0
0,1,283,1,999,0,3,0
0,1,217,1,999,1,0,0
0,1,97,1,999,1,0,0
0,1,420,7,999,1,0,0
0,1,608,1,999,1,0,1
0,1,166,1,999,0,3,0
0,2,325,1,999,0,3,0
0,1,161,1,999,0,3,0
0,1,166,2,999,0,3,0
0,1,97,1,999,2,0,0
0,1,74,1,999,0,3,0
0,1,15,9,999,1,0,0
0,1,216,1,999,0,3,0
2,1,170,1,999,2,0,0
0,1,288,1,999,0,3,0
0,1,17,1,999,0,3,0
2,1,220,1,999,1,0,0
0,2,28,1,999,0,3,0
0,1,169,1,999,0,3,0
2,1,185,1,999,0,3,0
0,1,88,1,999,1,0,0
0,1,903,4,999,0,3,1
2,1,248,1,999,0,3,0
0,1,12,13,999,0,3,0
0,2,52,9,999,0,3,0
0,1,155,1,999,0,3,0
0,1,205,1,999,0,3,0
0,1,68,1,999,0,3,0
0,1,63,5,999,0,3,0
0,1,114,1,999,0,3,0
0,1,297,1,999,0,3,0
0,1,185,1,999,1,0,0
2,1,186,1,999,0,3,0
0,1,222,1,999,0,3,0
0,1,284,3,999,0,3,0
0,1,195,1,999,0,3,0
0,1,119,1,999,0,3,0
0,1,261,1,999,1,0,0
0,1,113,1,999,0,3,0
0,1,11,5,999,0,3,0
0,1,42,1,999,0,3,0
0,1,110,1,999,0,3,0
0,1,1340,1,999,0,3,1
0,1,455,1,999,0,3,0
0,1,119,1,999,0,3,0
0,1,110,1,999,1,0,0
0,1,170,2,999,1,0,0
0,1,245,1,999,0,3,0
0,1,268,2,999,0,3,0
0,1,108,2,999,1,0,0
0,1,487,1,999,0,3,1
0,1,182,1,999,0,3,0
2,1,309,1,999,0,3,1
0,1,165,1,999,0,3,0
0,1,18,4,999,1,0,0
0,1,250,1,999,0,3,0
0,1,154,1,999,0,3,0
0,1,2301,1,999,0,3,1
0,1,169,1,999,0,3,0
0,1,176,1,999,0,3,0
0,1,69,1,999,0,3,0
0,1,119,1,999,0,3,0
0,1,493,1,999,0,3,1
0,1,295,1,999,0,3,0
2,1,226,1,999,0,3,0
0,2,11,6,999,0,3,0
0,1,33,5,999,0,3,0
0,2,152,4,999,0,3,0
2,1,176,1,999,0,3,0
0,1,41,1,999,0,3,0
0,1,252,4,999,0,3,0
0,1,40,1,999,1,0,0
0,1,156,1,999,1,0,0
2,1,126,1,999,0,3,0
0,1,55,1,999,0,3,0
2,1,114,1,999,0,3,0
2,1,134,1,999,0,3,0
0,1,18,5,999,0,3,0
2,1,98,1,999,1,0,0
0,1,379,1,999,0,3,0
0,1,128,1,999,0,3,0
0,1,86,4,999,0,3,0
2,1,632,1,999,0,3,0
0,1,98,5,999,0,3,0
0,1,843,1,999,1,0,1
0,1,8,11,999,0,3,0
0,1,132,1,999,1,0,0
0,1,261,1,999,0,3,0
0,1,133,2,999,1,0,0
0,1,398,1,999,1,0,0
0,1,287,1,999,0,3,0
0,1,208,1,999,0,3,0
0,1,434,1,999,0,3,0
0,1,119,4,999,0,3,0
0,1,140,1,999,0,3,0
0,1,191,2,12,1,1,0
0,1,380,2,999,1,0,0
0,1,115,2,999,0,3,0
0,1,325,1,999,0,3,0
0,1,167,1,999,0,3,0
0,1,63,1,999,0,3,0
0,1,21,1,999,0,3,0
0,1,47,3,999,1,0,0
0,1,9,5,999,0,3,0
0,1,565,1,999,0,3,1
0,1,507,1,999,0,3,1
0,2,82,6,999,0,3,0
2,1,105,1,999,0,3,0
0,1,212,1,999,0,3,0
0,1,78,1,999,0,3,0
0,1,546,1,999,0,3,0
0,1,79,3,999,1,0,0
0,1,431,1,999,0,3,1
0,1,74,3,999,0,3,0
0,1,229,2,999,1,0,0
0,1,600,4,999,0,3,1
0,1,156,5,999,0,3,0
0,1,114,2,999,0,3,0
0,1,435,7,2,1,1,0
0,1,326,1,999,0,3,0
0,1,170,1,999,0,3,0
0,1,143,1,999,0,3,0
0,1,111,2,999,0,3,0
0,1,184,1,999,0,3,0
0,1,233,1,999,0,3,0
0,1,110,1,999,1,0,0
0,1,116,1,999,0,3,0
0,1,178,1,999,0,3,0
0,1,504,1,999,0,3,1
0,1,144,1,999,0,3,0
0,1,177,1,999,0,3,0
0,2,21,2,999,0,3,0
0,1,700,3,999,0,3,1
0,1,163,1,999,0,3,0
0,1,91,6,999,0,3,0
0,1,78,2,999,0,3,0
0,1,239,2,999,0,3,0
0,1,169,1,999,0,3,0
0,1,87,1,999,0,3,0
2,1,121,5,999,0,3,0
0,1,37,2,999,0,3,0
0,1,1008,1,999,1,0,1
0,1,113,1,999,0,3,0
0,1,24,1,999,0,3,0
0,1,213,1,999,1,0,0
0,1,380,1,999,0,3,0
0,1,153,1,999,0,3,0
0,1,192,1,999,0,3,0
0,1,66,1,999,0,3,0
0,1,57,1,999,0,3,0
0,1,525,1,999,0,3,1
0,1,123,1,999,0,3,0
0,1,276,4,10,1,1,0
0,1,317,1,999,0,3,0
0,1,105,1,999,1,0,0
2,1,178,1,999,0,3,0
0,1,612,1,999,0,3,1
2,1,316,1,999,0,3,0
0,1,103,2,999,0,3,0
0,1,73,2,999,0,3,0
2,1,230,1,999,0,3,0
2,1,442,1,999,0,3,1
0,1,618,1,999,1,0,1
0,1,504,1,999,0,3,0
0,1,182,1,999,0,3,0
0,1,336,1,999,1,0,0
0,1,248,1,999,1,0,0
0,1,504,1,999,0,3,0
0,1,82,4,999,0,3,0
0,1,182,2,999,0,3,0
0,1,78,2,999,1,0,0
2,1,61,4,999,1,0,0
0,1,222,3,999,0,3,0
0,1,1010,2,999,1,0,0
0,1,180,2,999,0,3,0
0,1,207,3,999,0,3,0
0,1,46,6,999,1,0,0
0,1,432,3,999,0,3,0
0,1,517,3,999,1,0,0
0,1,180,3,999,1,0,0
0,1,465,2,999,0,3,0
0,1,98,2,999,0,3,0
0,1,801,5,999,1,0,1
0,1,599,2,999,0,3,0
0,1,15,8,999,0,3,0
0,1,18,4,999,0,3,0
0,1,196,3,999,0,3,0
0,1,309,2,999,0,3,0
0,1,61,7,999,0,3,0
0,1,194,3,999,0,3,0
0,1,336,2,999,0,3,0
0,1,104,2,999,0,3,0
0,1,98,2,999,1,0,0
0,1,236,3,999,0,3,0
0,1,146,2,999,0,3,0
0,1,665,3,999,1,0,0
0,1,827,2,999,0,3,1
0,1,181,2,999,0,3,0
0,1,197,2,999,0,3,0
0,1,9,4,999,1,0,0
0,1,36,2,999,0,3,0
0,1,87,2,999,0,3,0
0,1,16,4,999,0,3,0
0,1,8,4,999,0,3,0
0,1,11,5,999,1,0,0
0,1,166,4,999,0,3,0
0,1,630,2,999,0,3,0
0,1,33,5,999,0,3,0
0,1,227,2,999,0,3,0
0,1,375,3,999,0,3,0
0,1,241,3,999,0,3,0
0,1,190,8,999,0,3,0
0,1,213,4,999,0,3,0
0,1,412,5,999,0,3,0
0,1,31,6,999,0,3,0
0,1,173,2,999,0,3,0
0,1,74,2,999,0,3,0
0,1,92,3,999,0,3,0
0,1,166,2,999,1,0,0
0,1,368,2,999,0,3,0
2,1,1027,2,999,0,3,1
0,1,221,2,999,0,3,0
0,1,113,2,999,0,3,0
0,1,577,2,999,0,3,0
2,1,567,2,999,0,3,0
0,1,12,2,999,0,3,0
0,1,428,2,999,0,3,0
0,1,767,2,999,0,3,1
0,1,142,2,999,0,3,0
0,1,68,2,999,0,3,0
0,1,61,3,999,0,3,0
2,1,695,2,999,0,3,0
0,1,239,2,11,1,1,0
2,1,1434,2,999,1,0,0
0,1,297,2,999,0,3,0
0,1,202,3,999,1,0,0
0,1,194,3,999,0,3,0
0,1,566,2,999,1,0,0
0,1,486,2,999,0,3,0
0,1,207,4,999,0,3,0
0,1,179,4,999,0,3,0
0,1,637,4,999,1,0,1
0,1,572,7,999,0,3,0
0,1,217,4,999,1,0,0
0,1,13,3,999,0,3,0
0,1,112,4,999,1,0,0
2,1,222,4,999,1,0,0
0,1,466,2,999,0,3,0
0,1,109,2,999,0,3,0
0,1,22,3,999,0,3,0
0,2,267,2,999,1,0,0
0,2,54,2,999,1,0,0
2,1,536,2,999,0,3,1
0,2,895,12,999,0,3,0
0,1,83,2,999,0,3,0
0,1,11,4,999,0,3,0
0,1,22,3,999,0,3,0
0,1,32,2,999,0,3,0
2,2,54,4,999,0,3,0
0,1,6,2,999,0,3,0
0,1,410,3,999,1,0,0
0,1,53,4,999,1,0,0
0,1,4,2,999,0,3,0
0,1,30,2,999,0,3,0
0,2,23,6,999,0,3,0
0,2,27,10,999,0,3,0
0,1,170,6,999,0,3,0
0,1,453,2,999,0,3,0
0,1,16,5,999,0,3,0
0,1,324,4,999,0,3,0
0,1,663,2,999,0,3,0
0,2,36,6,999,0,3,0
0,1,14,3,999,0,3,0
0,1,342,4,999,0,3,0
0,1,291,2,999,0,3,0
0,1,128,3,999,0,3,0
0,1,22,2,999,0,3,0
0,1,10,2,999,0,3,0
0,1,82,3,999,0,3,0
0,1,146,2,999,0,3,0
0,1,9,3,999,1,0,0
0,1,64,2,999,0,3,0
0,1,18,2,999,0,3,0
0,1,29,5,999,0,3,0
2,1,20,6,999,0,3,0
0,1,26,4,999,0,3,0
0,1,11,4,999,0,3,0
0,1,50,7,999,0,3,0
0,1,22,3,999,0,3,0
0,1,687,2,999,1,0,0
0,1,44,2,999,0,3,0
0,1,638,2,999,0,3,1
0,1,80,3,999,1,0,0
0,2,12,5,999,0,3,0
0,1,197,3,999,0,3,0
0,1,126,2,999,1,0,0
0,1,424,2,999,0,3,0
0,1,28,2,999,0,3,0
2,1,121,2,999,0,3,0
0,1,305,2,999,0,3,0
0,1,236,2,999,0,3,0
0,1,232,2,999,0,3,0
0,1,80,2,999,0,3,0
2,1,178,2,999,0,3,0
0,1,11,6,999,0,3,0
0,1,953,3,999,0,3,0
0,1,267,4,999,1,0,0
0,1,34,7,999,0,3,0
0,1,214,2,999,0,3,0
0,2,56,9,999,0,3,0
0,1,109,2,999,0,3,0
0,1,1173,3,9,1,1,1
0,2,45,4,999,0,3,0
0,1,226,2,999,0,3,0
0,1,171,2,999,0,3,0
0,2,102,7,999,0,3,0
0,2,150,8,999,0,3,0
0,1,1359,3,999,1,0,1
2,1,715,6,999,0,3,0
0,1,263,3,999,0,3,0
0,1,32,8,10,1,1,0
0,1,8,2,999,0,3,0
0,1,28,6,999,0,3,0
2,1,390,5,999,0,3,1
2,1,642,3,10,1,1,1
2,1,1880,2,999,0,3,0
0,1,639,2,999,0,3,1
0,1,317,1,999,1,0,1
0,1,135,1,999,0,3,0
0,1,114,1,999,1,0,0
0,1,324,1,999,1,0,1
2,1,176,1,999,0,3,1
0,1,582,1,3,1,1,1
0,1,394,1,999,0,3,0
0,1,169,1,999,1,0,0
0,1,199,1,999,1,0,1
0,1,354,1,999,0,3,1
0,1,121,1,999,0,3,0
0,1,796,1,999,1,0,1
0,1,190,1,999,0,3,0
0,1,78,1,999,1,0,0
0,1,271,1,999,0,3,1
0,1,150,1,999,0,3,0
0,1,119,1,999,0,3,0
0,1,230,1,999,0,3,0
0,1,94,7,999,0,3,0
0,1,122,2,999,1,0,0
0,1,89,1,999,0,3,0
0,1,563,1,999,0,3,0
0,1,86,1,3,1,1,0
0,1,120,1,999,0,3,0
0,1,680,1,999,1,0,0
0,1,235,2,999,0,3,0
0,1,491,1,999,0,3,1
0,1,74,1,3,3,0,0
0,1,158,1,999,1,0,0
0,1,431,1,999,0,3,1
0,1,168,1,999,0,3,0
0,2,152,1,999,0,3,0
0,1,210,1,999,0,3,0
0,1,81,1,999,0,3,0
0,1,239,1,999,0,3,0
0,1,100,1,999,0,3,0
0,1,259,1,999,1,0,0
0,1,44,1,999,0,3,0
0,1,320,1,999,0,3,0
0,1,807,1,999,0,3,0
0,1,190,1,999,0,3,0
0,1,136,1,999,0,3,0
0,1,271,1,999,1,0,1
0,1,251,1,1,2,1,0
0,1,316,2,999,0,3,1
0,1,554,2,999,0,3,1
0,1,181,2,999,1,0,0
0,1,264,2,999,1,0,0
0,1,81,1,999,0,3,0
0,1,83,3,999,0,3,0
0,1,566,7,999,0,3,0
0,1,223,1,3,1,1,1
0,1,80,1,999,0,3,0
0,1,182,2,999,0,3,1
0,1,198,1,3,1,1,1
0,1,293,2,999,0,3,1
0,1,50,2,999,0,3,0
0,1,137,2,999,0,3,0
0,1,169,1,999,0,3,0
0,1,253,1,999,1,0,0
0,2,231,2,999,0,3,1
0,1,105,2,999,0,3,0
0,1,157,3,999,0,3,0
0,1,449,4,999,0,3,1
0,1,43,1,999,0,3,0
0,2,249,3,999,0,3,0
0,1,685,1,999,0,3,1
0,1,288,2,999,0,3,1
0,2,23,2,999,0,3,0
0,1,46,3,999,0,3,0
0,1,97,3,999,2,0,0
0,1,65,2,999,0,3,0
0,1,644,1,999,0,3,0
0,2,86,1,999,1,0,0
0,1,304,1,999,0,3,0
0,1,186,1,999,1,0,0
0,1,582,1,999,0,3,0
0,1,365,5,999,0,3,0
0,1,354,1,999,0,3,0
0,1,112,1,999,0,3,0
0,1,101,1,999,0,3,0
0,1,174,1,999,1,0,0
0,1,128,1,999,0,3,0
0,1,283,1,999,1,0,1
0,1,421,1,999,0,3,1
0,1,119,1,999,0,3,1
0,1,70,1,999,0,3,0
0,1,91,1,999,0,3,0
0,1,109,1,999,0,3,0
0,1,64,1,999,0,3,0
0,1,104,1,999,0,3,0
0,1,397,1,999,1,0,1
0,1,327,1,999,0,3,0
0,1,106,2,999,0,3,0
0,1,90,1,999,0,3,0
0,1,296,1,999,0,3,1
0,1,179,1,999,0,3,0
0,1,69,1,999,0,3,0
0,1,112,1,999,0,3,0
0,1,265,1,999,0,3,0
0,1,54,1,999,0,3,0
0,1,344,1,999,0,3,0
0,1,867,1,999,0,3,1
0,1,70,1,999,0,3,0
0,1,269,1,999,1,0,1
0,1,195,1,999,0,3,0
